Material_type,Core_size,Hydro_size,Surface_charge,Surface_area,Formation_enthalpy,Conduction_band,Valence_band,Electronegativity,Assay,Cell_name,Cell_species,Cell_origin,Cell_type,Exposure_time,Exposure_dose,Toxicity
TiO2,80,315,22.58,39.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,100,Non-Toxic
TiO2,80,315,22.58,39.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,200,Toxic
TiO2,90,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,1,Non-Toxic
TiO2,90,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,6.25,Non-Toxic
TiO2,90,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,12.5,Non-Toxic
TiO2,90,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,25,Non-Toxic
TiO2,90,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,50,Toxic
TiO2,90,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,100,Toxic
TiO2,90,335.6,25.12,60.1,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,200,Toxic
TiO2,100,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,1,Non-Toxic
TiO2,100,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,6.25,Non-Toxic
TiO2,100,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,12.5,Non-Toxic
TiO2,100,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,25,Non-Toxic
TiO2,100,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,50,Non-Toxic
TiO2,100,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,100,Non-Toxic
TiO2,100,375.9,26.99,89.9,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,200,Toxic
TiO2,95,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,1,Non-Toxic
TiO2,95,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,6.25,Non-Toxic
TiO2,95,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,12.5,Non-Toxic
TiO2,95,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,25,Non-Toxic
TiO2,95,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,50,Non-Toxic
TiO2,95,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,100,Non-Toxic
TiO2,95,394.6,24.87,45.6,-9.779,-4.16,-7.49,5.77,MTS,HaCaT,Human,Skin,Normal,24,200,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,0,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,10,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,25,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,50,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,100,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,200,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,400,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,0,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,10,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,25,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,50,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,100,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,200,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,400,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,0,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,10,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,25,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,50,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,100,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,200,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,24,400,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,0,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,10,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,25,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,50,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,100,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,200,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,HT1080,Human,Fibrosarcoma,Cancer,48,400,Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,0,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,10,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,25,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,50,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,100,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,200,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,400,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,0,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,10,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,25,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,50,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,100,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,200,Non-Toxic
Fe2O3,10.9,438.73,-8.93,105.0493732,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,400,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,0,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,10,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,25,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,50,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,100,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,200,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,24,400,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,0,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,10,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,25,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,50,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,100,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,200,Non-Toxic
Fe2O3,10.7,352.93,-7.77,107.0129129,-8.512,-4.99,-6.99,5.98,Alamar blue,BJ,Human,Skin,Normal,48,400,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,0,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,5,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,10,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,20,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,40,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,60,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,80,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,100,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,0,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,5,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,10,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,20,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,40,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,60,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,80,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,100,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,0,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,5,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,10,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,20,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,40,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,60,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,80,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,100,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,0,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,5,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,10,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,20,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,40,Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,60,Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,80,Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,100,Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,0,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,5,Non-Toxic
ZnO,47.1,90.8,14.8,32.17,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,10,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,20,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,40,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,60,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,80,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,2,100,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,0,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,5,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,10,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,20,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,40,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,60,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,80,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,6,100,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,0,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,5,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,10,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,20,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,40,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,60,Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,80,Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,12,100,Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,0,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,5,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,10,Non-Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,20,Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,40,Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,60,Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,80,Toxic
ZnO,18.5,49.4,15.3,17.03,-3.608,-3.89,-7.2,5.67,CCK-8,SH-SY5Y,Human,Brain,Cancer,24,100,Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,0,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,1,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,5,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,10,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,20,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,40,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,0,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,1,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,5,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,10,Non-Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,20,Toxic
TiO2,43.8,196.5,-9.13,14.9,-9.779,-4.16,-7.49,5.77,WST-1,A549,Human,Lung,Cancer,24,40,Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,0,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,1,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,5,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,10,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,20,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,40,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,0,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,1,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,5,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,10,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,20,Non-Toxic
TiO2,76.6,368,-10.3,13.7,-9.779,-4.16,-7.49,5.77,WST-1,BEAS-2B,Human,Lung,Normal,24,40,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,0,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,50,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,100,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,150,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,200,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,250,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,300,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,400,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,500,Non-Toxic
Fe2O3,10,58,-30,114.5038168,-8.512,-4.99,-6.99,5.98,CCK-8,HUVECs,Human,Umbilical vein,Normal,24,600,Non-Toxic
